id,SMILES_input,fingerprints_input_ECFP4,SMILES_out,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
639,C 1 = C C ( = C C = C 1 C ( F ) ( F ) F ) S C ( F ) ( F ) F,57 114 116 383 809 811 1254 1255 1260 1380 1417 1453 1665 1750 1873 1906 1928,C1=CC(=CC=C1C(F)(F)F)SC2=CC=C(C=C2)SC(F)(F)F,C1=CC(=CC=C1C(F)(F)F)SC2=CC=C(C=C2)SC(F)(F)F,37 57 114 116 383 552 809 811 938 1254 1255 1260 1380 1417 1453 1665 1750 1802 1873 1906 1928 2041,85.71428571428571,85.71428571428571,81.94444444444444,81.94444444444444,86.48648648648648,86.48648648648648,82.6086956521739,82.6086956521739,58.55263157894737,58.55263157894737,60.0,60.0,60.0,60.0,68.18181818181817,68.18181818181817,68.18181818181817,68.18181818181817,65.0,65.0,68.18181818181817,68.18181818181817,65.0,65.0,68.18181818181817,68.18181818181817,92.3076923076923,92.3076923076923,86.36363636363636,86.36363636363636,FC(F)(F)Sc1ccc(C(F)(F)F)cc1,FC(F)(F)Sc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,0,0.0
640,C C C 1 = C ( N = C ( N ( C 1 = O ) C C ( = O ) N C ( C ) ( C ) C ) N 2 C ( = C C ( = N 2 ) C ) C ) C,41 80 92 114 235 294 314 354 378 392 491 504 603 650 765 802 807 875 883 935 936 1017 1018 1057 1079 1109 1193 1312 1363 1365 1380 1465 1559 1682 1731 1799 1817 1852 1855 1873 1917 1922 1956 2011,CCC1=NC(=C(N(C1=O)CC(=O)NC(C)(C)C)N2C(=CC(=N2)C)C)N3C(=CC(=N3)C)C,CCC1=NC(=C(N(C1=O)CC(=O)NC(C)(C)C)N2C(=CC(=N2)C)C)N3C(=CC(=N3)C)C,40 41 80 114 130 259 277 294 314 354 378 392 394 491 497 504 603 650 802 807 875 883 935 1017 1057 1079 1109 1152 1203 1312 1363 1380 1444 1559 1600 1682 1722 1727 1731 1752 1799 1817 1852 1855 1873 1897 1917 1956,92.06349206349206,92.06349206349206,80.85106382978722,80.85106382978722,64.96815286624204,64.96815286624204,68.46846846846847,68.46846846846847,59.11764705882353,59.11764705882353,48.64864864864865,48.64864864864865,48.64864864864865,48.64864864864865,80.64516129032258,80.64516129032258,72.3076923076923,72.3076923076923,58.51063829787234,58.51063829787234,75.0,75.0,60.215053763440864,60.215053763440864,72.3076923076923,72.3076923076923,82.35294117647058,82.35294117647058,61.016949152542374,61.016949152542374,CCc1c(C)nc(-n2nc(C)cc2C)n(CC(=O)NC(C)(C)C)c1=O,CCc1nc(-n2nc(C)cc2C)c(-n2nc(C)cc2C)n(CC(=O)NC(C)(C)C)c1=O,0,0.0
641,C C 1 = C C ( = N N 1 C 2 = N N = C ( C = C 2 ) N C 3 = C C = C ( C = C 3 ) N C ( = O ) C 4 = C C ( = C ( C = C 4 ) O C ) O C ) C,3 94 140 191 211 249 378 428 486 491 526 527 635 695 807 841 883 935 967 1017 1057 1077 1109 1152 1164 1245 1363 1378 1380 1385 1510 1524 1536 1632 1697 1722 1731 1750 1795 1816 1852 1873 1917 1956 1978 1986,CC1=CC(=NN1C2=NN=C(C=C2)NC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4)OC)OC)C,CC1=CC(=NN1C2=NN=C(C=C2)NC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4)OC)OC)C,3 94 140 191 211 249 378 428 486 491 526 527 635 650 695 807 841 843 875 883 935 967 1017 1057 1077 1099 1109 1152 1164 1245 1363 1378 1380 1385 1510 1524 1536 1632 1697 1722 1731 1750 1795 1816 1852 1873 1917 1956 1970 1978 1986,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,COc1ccc(C(=O)Nc2ccc(Nc3ccc(-n4nc(C)cc4C)nn3)cc2)cc1OC,COc1ccc(C(=O)Nc2ccc(Nc3ccc(-n4nc(C)cc4C)nn3)cc2)cc1OC,1,1.0
642,C C 1 = C ( C ( = N O 1 ) C ) S ( = O ) ( = O ) N 2 C C C ( C C 2 ) C ( = O ) O [C@@H] ( C 3 = C C = C C = C 3 ) C ( = O ) N ( C ) C,1 69 92 248 350 366 378 389 460 495 534 585 632 650 656 692 695 729 800 807 835 867 881 926 935 974 1019 1021 1057 1088 1110 1163 1199 1295 1325 1380 1443 1476 1480 1542 1581 1611 1637 1653 1750 1837 1873 1903 1917 1968,CN(C)C(=O)[C@@H](C1=CC=CC=C1)OC(=O)C2CCN(CC2)S(=O)(=O)C3=C(ON=C3C)C,CN(C)C(=O)[C@@H](C1=CC=CC=C1)OC(=O)C2CCN(CC2)S(=O)(=O)C3=C(ON=C3C)C,1 69 92 248 332 350 366 378 389 460 461 495 534 585 632 650 656 692 695 729 800 807 835 856 867 881 926 935 974 1019 1021 1057 1088 1110 1163 1199 1295 1325 1365 1380 1443 1476 1480 1542 1581 1611 1637 1653 1722 1750 1837 1873 1903 1917 1968,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Cc1noc(C)c1S(=O)(=O)N1CCC(C(=O)O[C@H](C(=O)N(C)C)c2ccccc2)CC1,Cc1noc(C)c1S(=O)(=O)N1CCC(C(=O)O[C@@H](C(=O)N(C)C)c2ccccc2)CC1,0,0.0
643,C S ( = O ) ( = O ) C C 1 = C C ( = C C = C 1 ) S C ( F ) ( F ) F,27 37 57 80 114 116 350 458 616 650 692 811 875 1039 1057 1066 1088 1176 1254 1380 1453 1457 1476 1754 1873 1900 1906 1928,CS(=O)(=O)CC1=CC(=CC=C1)SC(F)(F)F,CS(=O)(=O)CC1=CC(=CC=C1)SC(F)(F)F,5 27 37 57 80 114 116 350 458 616 626 650 692 811 875 1039 1057 1066 1088 1176 1254 1380 1453 1457 1476 1750 1754 1873 1900 1906 1928,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CS(=O)(=O)Cc1cccc(SC(F)(F)F)c1,CS(=O)(=O)Cc1cccc(SC(F)(F)F)c1,1,1.0
644,C C C C C C C C 1 C C C ( C C 1 ) C C C 2 = C C 3 = C ( C = C 2 ) C ( = C ( C = C 3 ) C 4 = C C = C ( C = C 4 ) C ( F ) ( F ) F ) F,29 80 104 114 222 294 310 334 352 383 490 680 699 712 726 794 809 832 836 896 1019 1143 1160 1243 1325 1357 1380 1387 1417 1421 1444 1445 1453 1717 1733 1750 1754 1855 1911 1928,CCCCCCCC1CCC(CC1)CCC2=CC3=C(C=C2)C(=C(C=C3)C4=CC=C(C=C4)C(F)(F)F)F,CCCCCCCC1CCC(CC1)CCC2=CC3=C(C=C2)C(=C(C=C3)C4=CC=C(C=C4)C(F)(F)F)F,29 80 104 114 203 222 294 310 334 352 383 490 591 680 699 712 726 794 809 832 836 875 896 926 1019 1057 1143 1151 1160 1243 1260 1325 1357 1380 1387 1417 1421 1444 1445 1453 1665 1671 1717 1733 1750 1754 1855 1873 1911 1928,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCCCCCCC1CCC(CCc2ccc3c(F)c(-c4ccc(C(F)(F)F)cc4)ccc3c2)CC1,CCCCCCCC1CCC(CCc2ccc3c(F)c(-c4ccc(C(F)(F)F)cc4)ccc3c2)CC1,1,1.0
645,C C 1 C = C ( C ( = O ) O 1 ) C 2 = C C = C ( C = C 2 ) C,235 307 314 519 650 656 728 750 896 910 918 1019 1022 1057 1160 1167 1309 1380 1707 1722 1750 1823 1873 1920,CC1C=C(C(=O)O1)C2=CC=C(C=C2)C,CC1C=C(C(=O)O1)C2=CC=C(C=C2)C,235 307 314 519 650 656 728 750 896 910 918 1019 1022 1057 1088 1160 1167 1309 1380 1545 1707 1722 1750 1823 1873 1920,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Cc1ccc(C2=CC(C)OC2=O)cc1,Cc1ccc(C2=CC(C)OC2=O)cc1,1,1.0
646,C C 1 C N ( C C ( O 1 ) C ) C ( C 2 = C C = C S 2 ) C 3 = C ( N 4 C ( = N C ( = N 4 ) C ) S 3 ) O,1 14 64 104 162 206 241 287 305 306 378 383 412 434 459 461 484 543 656 675 807 926 935 966 1019 1057 1074 1088 1159 1191 1265 1380 1406 1442 1565 1567 1602 1722 1750 1855 1871 1873 1921 1956,CC1=NN2C(=C(SC2=N1)C(C3=CC=CS3)N4CC(OC(C4)C)C)O,CC1=NN2C(=C(SC2=N1)C(C3=CC=CS3)N4CC(OC(C4)C)C)O,1 14 64 104 162 206 221 241 287 305 306 378 383 412 434 459 461 484 543 656 675 739 807 926 935 966 1019 1029 1057 1074 1088 1126 1159 1191 1265 1309 1380 1406 1442 1565 1567 1602 1722 1750 1855 1871 1873 1917 1921 1956,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Cc1nc2sc(C(c3cccs3)N3CC(C)OC(C)C3)c(O)n2n1,Cc1nc2sc(C(c3cccs3)N3CC(C)OC(C)C3)c(O)n2n1,1,1.0
647,C 1 = C C = C ( C = C 1 ) C C ( C O C 2 = N O C 3 = C C = C C = C 3 2 ) N,1 33 80 118 197 208 248 330 378 389 401 576 656 786 857 1066 1088 1115 1128 1171 1199 1380 1452 1542 1573 1607 1618 1635 1750 1754 1808 1873 1880,C1=CC=C(C=C1)CC(COC2=NOC3=CC=CC=C32)N,C1=CC=C(C=C1)CC(COC2=NOC3=CC=CC=C32)N,1 33 79 80 118 197 208 248 330 378 389 401 576 656 695 786 857 1066 1088 1115 1128 1171 1199 1357 1380 1452 1542 1573 1607 1618 1635 1750 1754 1808 1873 1880,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,NC(COc1noc2ccccc12)Cc1ccccc1,NC(COc1noc2ccccc12)Cc1ccccc1,1,1.0
648,C 1 = C C ( = C ( C = C 1 N ) Cl ) N C ( = O ) C C C N ( C C # N ) C C # N,41 80 121 251 272 366 561 647 650 674 790 807 875 888 1089 1114 1152 1162 1168 1171 1224 1317 1380 1382 1384 1457 1512 1564 1581 1683 1718 1750 1816 1856 1873 1896 1911 1917 1948 1951,C1=CC(=C(C=C1N)Cl)NC(=O)CCCN(CC#N)CC#N,C1=CC(=C(C=C1N)Cl)NC(=O)CCCN(CC#N)CC#N,41 80 121 251 272 366 561 647 650 674 790 807 875 881 888 1089 1114 1152 1162 1168 1171 1224 1317 1380 1382 1384 1457 1512 1564 1581 1683 1718 1750 1816 1856 1873 1896 1911 1917 1948 1951,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,N#CCN(CC#N)CCCC(=O)Nc1ccc(N)cc1Cl,N#CCN(CC#N)CCCC(=O)Nc1ccc(N)cc1Cl,1,1.0
649,C C O C 1 = C ( C = C C ( = C 1 ) / C = N / N C ( = O ) C 2 = C C = C ( C = C 2 ) C S C 3 = C C = C C = C 3 ) O C C = C,25 27 80 94 116 237 294 309 310 318 341 425 463 623 650 694 695 725 747 762 807 811 864 924 931 940 1088 1155 1168 1199 1227 1238 1347 1366 1380 1385 1410 1452 1539 1645 1665 1697 1750 1754 1828 1867 1873 1917 1955 1970 1992 2033,CCOC1=C(C=CC(=C1)/C=N/NC(=O)C2=CC=C(C=C2)CSC3=CC=CC=C3)OCC=C,CCOC1=C(C=CC(=C1)/C=N/NC(=O)C2=CC=C(C=C2)CSC3=CC=CC=C3)OCC=C,25 27 80 94 116 237 294 309 310 318 341 389 411 425 463 486 623 650 694 695 725 747 762 807 811 864 875 924 931 940 1057 1088 1152 1155 1168 1199 1227 1238 1347 1366 1380 1385 1410 1452 1539 1645 1665 1697 1750 1754 1828 1867 1873 1917 1955 1970 1992 2033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,C=CCOc1ccc(/C=N/NC(=O)c2ccc(CSc3ccccc3)cc2)cc1OCC,C=CCOc1ccc(/C=N/NC(=O)c2ccc(CSc3ccccc3)cc2)cc1OCC,1,1.0
650,C C O C C C N C ( = O ) / C = C / C 1 = C C = C ( C = C 1 ) O C,13 25 31 80 197 206 294 327 490 650 667 694 695 718 781 807 831 835 841 878 892 1152 1181 1187 1308 1325 1380 1536 1750 1873 1876 1911 1917 1992 2033,CCOCCCNC(=O)/C=C/C1=CC=C(C=C1)OC,CCOCCCNC(=O)/C=C/C1=CC=C(C=C1)OC,13 25 31 80 141 197 206 294 322 327 490 650 667 694 695 718 781 807 831 835 841 878 892 1057 1152 1181 1187 1238 1308 1325 1380 1536 1750 1873 1876 1911 1917 1992 2033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCOCCCNC(=O)/C=C/c1ccc(OC)cc1,CCOCCCNC(=O)/C=C/c1ccc(OC)cc1,1,1.0
651,C 1 = C C = C ( C = C 1 ) C O C 2 = C C = C ( C = C 2 ) / C = C ( / C ( = O ) N C 3 = C C = C ( C = C 3 ) S C C ( = O ) N C 4 = C ( C = C ( C = C 4 ) Cl ) C ( F ) ( F ) F ) \ N C ( = O ) C 5 = C C = C C = C 5,25 41 80 102 107 116 165 191 197 211 216 262 271 322 341 376 419 486 561 650 654 694 695 718 745 780 807 809 816 843 875 930 960 1035 1066 1077 1088 1103 1118 1119 1210 1224 1227 1255 1380 1385 1452 1453 1455 1506 1665 1683 1746 1750 1754 1808 1816 1856 1873 1917 1928 1948 1959 1985 2022 2033 2042,C1=CC(=CC=C1)COC2=CC=C(C=C2)/C=C(/C(=O)NC3=CC=C(C=C3)SCC(=O)NC4=C(C=C(C=C4)Cl)C(F)(F)F)\NC(=O)C5=CC=CC=C5,C1=CC(=CC=C1)COC2=CC=C(C=C2)/C=C(/C(=O)NC3=CC=C(C=C3)SCC(=O)NC4=C(C=C(C=C4)Cl)C(F)(F)F)\NC(=O)C5=CC=CC=C5,25 41 80 102 107 114 116 165 191 197 211 216 262 271 322 341 376 389 419 486 561 650 654 694 695 718 745 780 807 809 811 816 843 875 930 960 1035 1066 1077 1088 1103 1118 1119 1152 1199 1210 1224 1227 1255 1380 1385 1452 1453 1455 1506 1665 1683 1746 1750 1754 1808 1816 1856 1873 1917 1928 1948 1959 1985 2022 2033 2042,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,O=C(CSc1ccc(NC(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)NC(=O)c2ccccc2)cc1)Nc1ccc(Cl)cc1C(F)(F)F,O=C(CSc1ccc(NC(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)NC(=O)c2ccccc2)cc1)Nc1ccc(Cl)cc1C(F)(F)F,1,1.0
652,C C ( C ) C 1 = N O C ( = C 1 ) N C ( = O ) C N 2 C C N ( C C 2 ) C C C 3 = C C = C C = C 3,1 41 74 80 90 117 248 250 283 378 389 598 650 656 807 875 926 935 1045 1057 1066 1088 1145 1152 1199 1243 1265 1284 1312 1374 1380 1480 1482 1542 1644 1791 1798 1816 1865 1917 1920,CC(C)C1=NOC(=C1)NC(=O)CN2CCN(CC2)CCC3=CC=CC=C3,CC(C)C1=NOC(=C1)NC(=O)CN2CCN(CC2)CCC3=CC=CC=C3,1 41 74 80 90 117 218 248 250 277 283 378 389 501 598 650 656 807 875 926 935 1045 1057 1066 1088 1145 1152 1199 1243 1265 1284 1312 1374 1380 1480 1482 1542 1644 1750 1754 1791 1798 1816 1865 1873 1917 1920,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CC(C)c1cc(NC(=O)CN2CCN(CCc3ccccc3)CC2)on1,CC(C)c1cc(NC(=O)CN2CCN(CCc3ccccc3)CC2)on1,1,1.0
653,O = C ( N C C [N+] 1 ( C C C C C 1 ) C ) C = N O,2 62 80 206 343 426 650 667 694 725 758 807 926 931 987 992 1027 1028 1049 1057 1061 1064 1152 1181 1415 1505 1599 1630 1745 1917,C[N+]1(CCCCC1)CCNC(=O)/C=N/O,C[N+]1(CCCCC1)CCNC(=O)/C=N/O,2 62 80 197 206 343 426 650 667 694 725 758 807 926 931 987 992 1027 1028 1049 1057 1061 1064 1152 1181 1415 1505 1599 1630 1745 1917,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,C[N+]1(CCNC(=O)C=NO)CCCCC1,C[N+]1(CCNC(=O)/C=N/O)CCCCC1,0,0.0
654,C 1 C C N ( C C 1 ) S ( = O ) ( = O ) C 2 = C C = C ( S 2 ) C C ( = O ) N C C C 3 = C C = C ( C = C 3 ) Cl,2 41 80 197 216 310 325 350 366 504 539 561 585 597 650 656 667 675 807 816 828 926 934 935 1028 1070 1110 1152 1243 1282 1380 1476 1480 1507 1510 1521 1561 1572 1652 1683 1750 1754 1873 1917 1998,C1CCN(CC1)S(=O)(=O)C2=CC=C(S2)CC(=O)NCCC3=CC=C(C=C3)Cl,C1CCN(CC1)S(=O)(=O)C2=CC=C(S2)CC(=O)NCCC3=CC=C(C=C3)Cl,2 41 80 162 197 216 310 325 350 366 504 539 561 585 597 650 656 667 675 800 807 816 828 926 934 935 1028 1045 1070 1110 1152 1243 1282 1380 1476 1480 1507 1510 1521 1561 1572 1652 1683 1750 1754 1873 1917 1998,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,O=C(Cc1ccc(S(=O)(=O)N2CCCCC2)s1)NCCc1ccc(Cl)cc1,O=C(Cc1ccc(S(=O)(=O)N2CCCCC2)s1)NCCc1ccc(Cl)cc1,1,1.0
655,C N 1 C ( = O ) C C C ( = N 1 ) C ( = O ) / C = C \ 2 / C 3 = C C 4 = C ( C = C 3 C C N 2 ) O C O 4,27 53 160 267 305 314 352 378 441 549 556 628 650 656 666 694 695 738 798 807 920 926 935 968 1016 1057 1114 1132 1145 1219 1236 1349 1659 1667 1800 1818 1821 1863 1866 1873 1878 1905 1917 1953 1965,CN1C(=O)CC(=N1)C(=O)/C=C\2/C3=CC4=C(C=C3CCN2)OCO4,CN1C(=O)CC(=N1)C(=O)/C=C\2/C3=CC4=C(C=C3CCN2)OCO4,27 53 160 305 314 352 378 441 549 556 628 650 656 666 685 693 694 738 798 807 875 920 926 935 968 1016 1057 1114 1132 1145 1236 1349 1380 1564 1659 1667 1738 1800 1821 1863 1866 1873 1878 1905 1917 1941 1953 1965,98.48484848484848,98.48484848484848,82.81938325991189,82.81938325991189,97.34513274336283,97.34513274336283,96.47058823529412,96.47058823529412,86.27450980392157,86.27450980392157,84.21052631578947,84.21052631578947,84.21052631578947,84.21052631578947,95.83333333333334,95.83333333333334,91.83673469387756,91.83673469387756,84.93150684931507,84.93150684931507,95.83333333333334,95.83333333333334,92.85714285714286,92.85714285714286,91.83673469387756,91.83673469387756,96.7741935483871,96.7741935483871,84.61538461538461,84.61538461538461,CN1N=C(C(=O)/C=C2\NCCc3cc4c(cc32)OCO4)CCC1=O,CN1N=C(C(=O)/C=C2\NCCc3cc4c(cc32)OCO4)CC1=O,0,0.0
656,C C 1 = C C = C ( C = C 1 ) N C ( = O ) C 2 = C N = C ( C = C 2 ) N 3 C C N ( C C 3 ) C C 4 = C C = C C = C 4,74 80 191 217 235 378 389 407 426 486 527 635 650 784 807 843 926 935 1066 1077 1088 1152 1175 1199 1370 1380 1385 1452 1480 1508 1535 1683 1697 1722 1750 1754 1765 1771 1791 1795 1816 1823 1873 1917 1920 1978,CC1=CC=C(C=C1)NC(=O)C2=CN=C(C=C2)N3CCN(CC3)CC4=CC=CC=C4,CC1=CC=C(C=C1)NC(=O)C2=CN=C(C=C2)N3CCN(CC3)CC4=CC=CC=C4,74 80 191 217 235 378 389 407 426 486 527 635 650 784 807 843 926 935 1057 1066 1077 1088 1152 1175 1199 1370 1380 1385 1452 1480 1508 1535 1683 1697 1722 1750 1754 1765 1768 1771 1791 1795 1816 1823 1873 1917 1920 1978,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Cc1ccc(NC(=O)c2ccc(N3CCN(Cc4ccccc4)CC3)nc2)cc1,Cc1ccc(NC(=O)c2ccc(N3CCN(Cc4ccccc4)CC3)nc2)cc1,1,1.0
657,C C C [N+] ( C ) ( C ) C C,80 116 294 390 628 794 831 913 1041 1057 1275,CCC[N+](C)(C)CSSC[N+](C)(C)CCC,CCC[N+](C)(C)CSSC[N+](C)(C)CCC,80 116 294 390 414 628 794 831 837 913 1024 1041 1057 1217 1478 1809,78.78787878787878,78.78787878787878,36.206896551724135,36.206896551724135,47.368421052631575,47.368421052631575,40.0,40.0,25.806451612903224,25.806451612903224,20.0,20.0,20.0,20.0,50.0,50.0,50.0,50.0,40.909090909090914,40.909090909090914,50.0,50.0,40.909090909090914,40.909090909090914,45.45454545454545,45.45454545454545,81.81818181818183,81.81818181818183,61.111111111111114,61.111111111111114,CCC[N+](C)(C)CC,CCC[N+](C)(C)CSSC[N+](C)(C)CCC,0,0.0
658,C [C@H] 1 C N ( C ( = O ) C 2 = C ( C ( = C C = C 2 ) N C ( = O ) C 3 C C O C C 3 ) O [C@H] 1 C N ( C ) C C 4 = C C = C ( C = C 4 ) C 5 = C C = C C = C 5 ) [C@@H] ( C ) C O,1 34 80 222 283 310 314 352 389 395 482 507 523 610 646 650 656 679 689 716 736 739 750 769 785 807 834 879 881 896 935 950 984 998 1019 1039 1057 1088 1116 1147 1152 1160 1163 1199 1214 1224 1236 1275 1285 1294 1325 1380 1405 1538 1630 1631 1716 1731 1750 1754 1816 1859 1873 1917,C[C@H](CO)N1C[C@H]([C@@H](OC2=C(C1=O)C=CC=C2NC(=O)C3CCOCC3)CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)C,C[C@H](CO)N1C[C@H]([C@@H](OC2=C(C1=O)C=CC=C2NC(=O)C3CCOCC3)CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)C,1 34 80 222 249 283 310 314 352 389 395 482 507 523 610 646 650 656 679 689 716 736 739 750 769 785 807 834 879 881 896 926 935 950 974 984 998 1019 1039 1057 1088 1116 1147 1152 1160 1163 1199 1214 1224 1236 1275 1285 1294 1309 1325 1380 1405 1538 1630 1631 1696 1716 1731 1750 1754 1816 1859 1873 1917 1964 1978,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)C3CCOCC3)c2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)C3CCOCC3)c2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,0,0.0
659,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) C ( C ( C ( F ) ( F ) F ) ( F ) F ) ( F ) F ) Br,59 114 235 348 578 650 728 741 807 833 875 886 1013 1057 1152 1224 1344 1380 1398 1453 1604 1631 1722 1750 1816 1823 1829 1856 1873 1886 1903 1917 1928,CC1=CC(=C(C=C1)NC(=O)C(C(C(F)(F)F)(F)F)(F)F)Br,CC1=CC(=C(C=C1)NC(=O)C(C(C(F)(F)F)(F)F)(F)F)Br,59 114 186 235 348 578 650 728 741 807 833 875 886 1013 1057 1152 1224 1344 1380 1398 1453 1604 1631 1722 1750 1816 1823 1829 1856 1873 1886 1903 1917 1928,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Cc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,Cc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,1,1.0
