id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN
11,O=S(=O)(NCCc1ccncc1)c1cc(Br)ccc1F,80 216 350 378 383 392 493 502 507 650 667 699 728 732 766 875 909 1045 1152 1157 1158 1208 1226 1243 1319 1380 1476 1507 1603 1626 1631 1750 1754 1831 1840 1866 1873 1928,C1=CC(=C(C=C1Br)S(=O)(=O)NCCC2=CC=NC=C2)F,80 216 350 378 383 392 493 502 507 650 667 699 728 732 766 875 909 1045 1152 1157 1158 1208 1226 1243 1319 1380 1476 1507 1603 1626 1631 1750 1754 1831 1840 1866 1873 1928,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,C=C(C)C1CC2C3CCC(C3)C(CO)C2C1,80 89 222 239 343 503 585 622 694 755 807 926 974 992 1017 1019 1022 1057 1292 1325 1366 1516 1534 1597 2039 2044 2047,CC(=C)C1CC2CCC(C1)C2CO,80 89 222 503 585 694 807 926 974 1017 1019 1022 1057 1216 1292 1325 1366 1499 1516 2039 2044 2047,95.83333333333334,95.83333333333334,73.19587628865979,73.19587628865979,100.0,100.0,100.0,100.0,54.83870967741935,54.83870967741935,69.23076923076923,69.23076923076923,69.23076923076923,69.23076923076923,81.25,81.25,81.25,81.25,65.3061224489796,65.3061224489796,81.25,81.25,80.0,80.0,81.25,81.25,94.11764705882352,94.11764705882352,68.96551724137932,68.96551724137932
13,CCCc1cc(Oc2ccccc2)ccc1OCCc1cc2cc(CC(=O)O)ccc2[nH]1,4 13 52 80 90 94 119 193 294 310 322 325 389 393 562 650 695 718 794 807 857 875 889 892 914 1057 1088 1103 1114 1199 1230 1243 1252 1266 1333 1349 1370 1380 1387 1452 1518 1617 1726 1737 1745 1750 1754 1817 1822 1855 1873 1898 1917 1939 1970,CCCC1=C(C=CC(=C1)OC2=CC=CC=C2)OCCC3=CC4=C(N3)C=CC(=C4)CC(=O)O,4 13 52 80 90 94 119 193 294 310 322 325 389 393 562 650 695 718 794 807 857 875 889 892 914 1057 1088 1103 1114 1199 1230 1243 1252 1266 1333 1349 1370 1380 1387 1452 1518 1617 1726 1737 1745 1750 1754 1817 1822 1855 1873 1898 1917 1939 1970,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
14,NS(=O)(=O)c1nonc1Oc1ccccc1,193 322 324 350 360 378 389 401 562 650 656 695 833 861 1088 1171 1199 1238 1380 1476 1542 1607 1617 1704 1750 1845 1873 1894 2013 2019,C1=CC=C(C=C1)OC2=NON=C2S(=O)(=O)N,193 322 324 350 360 378 389 401 562 650 656 695 833 861 1088 1171 1199 1238 1380 1476 1542 1607 1617 1704 1750 1845 1873 1894 2013 2019,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
15,CCN1CCCC1CN,34 80 283 294 446 895 926 935 963 981 1019 1028 1057 1171 1325 1367 1480 1552 1700 1714 1991 2022,CCN1CCCC1CN2CCCC2CN,34 80 223 283 294 446 494 895 908 926 935 963 981 1019 1028 1052 1057 1171 1325 1367 1480 1552 1700 1714 1991 2022,97.14285714285714,97.14285714285714,82.08955223880598,82.08955223880598,100.0,100.0,100.0,100.0,35.35353535353536,35.35353535353536,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,58.139534883720934,58.139534883720934,60.0,60.0,58.139534883720934,58.139534883720934,60.0,60.0,93.75,93.75,84.61538461538461,84.61538461538461
16,CCCc1nc2c(Cl)cccc2n1Cc1ccc(-c2ccccc2C(N)=O)cc1,45 80 140 164 222 235 294 309 310 318 335 352 366 378 561 650 676 794 802 807 896 928 935 974 980 984 1039 1057 1088 1134 1160 1167 1171 1199 1243 1285 1380 1447 1465 1683 1724 1726 1740 1750 1754 1765 1842 1855 1873 1917 1991,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)N)C=CC=C2Cl,45 80 140 164 222 235 294 309 310 318 335 352 366 378 561 650 676 794 802 807 896 928 935 974 980 984 1039 1057 1088 1134 1160 1167 1171 1199 1243 1285 1380 1447 1465 1683 1724 1726 1740 1750 1754 1765 1842 1855 1873 1917 1991,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
17,NCCNCCC(O)=O,80 389 650 667 807 981 1004 1152 1171 1225 1287 1322 1396 1564 1737 1760 1840 1911 1917,C(CNCCN)C(=O)O,80 389 650 667 807 981 1004 1152 1171 1225 1287 1322 1396 1564 1737 1760 1840 1911 1917,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
18,COCCOCCOc1ccc(/C=N/NC(N)=S)cc1,13 25 80 97 102 110 140 270 309 318 322 486 676 691 694 695 718 725 807 841 864 893 924 941 1005 1034 1057 1152 1171 1380 1452 1523 1649 1750 1867 1873 1967 1992 2033,COCCOCCOC1=CC=C(C=C1)/C=N\NC(=S)N,13 25 80 97 102 110 140 270 309 318 322 486 676 691 694 695 718 725 807 841 864 893 924 941 1005 1034 1057 1152 1171 1380 1452 1523 1649 1750 1867 1873 1967 1992 2033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
19,CC1(C)OC(c2ccccc2)Nc2ccc(-c3cc(F)cc(C#N)c3)cc21,36 74 102 195 254 301 305 324 328 389 656 674 699 735 767 785 790 818 875 896 945 980 1017 1019 1031 1034 1057 1060 1070 1088 1114 1136 1160 1199 1274 1279 1380 1384 1528 1663 1670 1750 1763 1859 1873 1928 1980 1982,CC1(C2=C(C=CC(=C2)C3=CC(=CC(=C3)C#N)F)NC(O1)C4=CC=CC=C4)C,36 74 102 195 254 301 305 324 328 389 656 674 699 735 767 785 790 818 875 896 945 980 1017 1019 1031 1034 1057 1060 1070 1088 1114 1136 1160 1199 1274 1279 1380 1384 1528 1663 1670 1750 1763 1859 1873 1928 1980 1982,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20,COc1ccccc1-c1cccc(S(=O)(=O)c2cc(C(=N)N)sc2SC)c1,87 116 119 140 162 249 319 336 338 350 352 392 394 419 426 573 575 623 650 675 695 710 736 807 835 841 867 875 958 984 1019 1039 1057 1088 1104 1160 1171 1199 1347 1380 1410 1476 1536 1564 1571 1723 1733 1750 1808 1873 1970,COC1=CC=CC=C1C2=CC(=CC=C2)S(=O)(=O)C3=C(SC(=C3)C(=N)N)SC,87 116 119 140 162 249 319 336 338 350 352 392 394 419 426 573 575 623 650 675 695 710 736 807 835 841 867 875 958 984 1019 1039 1057 1088 1104 1160 1171 1199 1347 1380 1410 1476 1536 1564 1571 1723 1733 1750 1808 1873 1970,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
21,Cc1nn(C)cc1CNC(=O)C[C@@H](c1cccc(O)c1)c1ccccc1Cl,1 41 65 80 92 105 132 197 237 255 267 333 366 378 381 389 464 478 561 581 650 716 745 807 875 935 974 1039 1048 1057 1088 1145 1152 1199 1290 1349 1365 1380 1435 1487 1502 1581 1602 1625 1683 1722 1750 1762 1788 1873 1904 1917 1940 1956,CC1=NN(C=C1CNC(=O)CC(C2=CC(=CC=C2)O)C3=CC=CC=C3Cl)C,1 41 65 80 92 105 132 197 237 255 267 333 366 378 381 389 464 478 561 581 650 716 745 807 875 935 974 1039 1048 1057 1088 1145 1152 1199 1290 1349 1365 1380 1435 1487 1502 1581 1602 1625 1683 1722 1750 1762 1788 1873 1904 1917 1940 1956,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
22,CO/N=C(\c1ccccc1/C=N/OC(C)c1ccc(OC(F)(F)F)cc1)c1nccn1C,1 41 114 125 128 145 252 282 283 314 317 322 378 387 431 441 494 547 548 550 551 603 658 694 695 718 725 807 841 864 935 961 1057 1088 1101 1145 1149 1198 1199 1308 1365 1380 1398 1409 1422 1447 1452 1453 1565 1673 1750 1853 1866 1873 1878 1928 1981 1991,CC(C1=CC=C(C=C1)OC(F)(F)F)O/N=C(/C2=CC=CC=C2/C=N/OC)\C3=NC=CN3C,1 41 114 125 128 145 252 283 314 317 322 378 387 431 441 470 494 548 550 603 658 694 695 718 725 807 841 864 935 941 961 989 1057 1088 1101 1145 1149 1199 1308 1365 1380 1398 1409 1422 1447 1452 1453 1565 1673 1750 1826 1853 1866 1873 1878 1928 1981 1991,100.0,100.0,97.19626168224299,97.19626168224299,100.0,100.0,100.0,100.0,86.80555555555556,86.80555555555556,93.22033898305084,93.22033898305084,93.22033898305084,93.22033898305084,100.0,100.0,100.0,100.0,91.48936170212765,91.48936170212765,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.09677419354838,87.09677419354838
23,CCCCC1=NC(C)(C2CCCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2noc(O)n2)cc1,2 80 84 96 222 248 249 255 276 294 310 314 343 352 378 475 528 544 580 588 591 650 656 754 794 807 864 890 896 926 935 942 975 984 1019 1028 1057 1060 1088 1160 1174 1199 1243 1274 1325 1353 1380 1385 1474 1542 1543 1585 1602 1634 1683 1750 1754 1765 1855 1871 1873 1897 1910 1911,N1(C(=O)C(N=C1CCCC)(C1CCCCC1)C)Cc1ccc(c2c(c3nc(on3)O)cccc2)cc1,2 80 84 96 222 248 249 255 276 294 310 314 343 352 378 475 528 544 580 588 591 650 656 754 794 807 864 890 896 926 935 942 975 984 1019 1028 1057 1060 1088 1160 1174 1199 1243 1274 1325 1353 1380 1385 1474 1542 1543 1585 1602 1634 1683 1750 1754 1765 1855 1871 1873 1897 1910 1911,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
24,COc1ccc(OC)c(C2C(C(=O)Nc3ccc(F)cc3)=C(C)Nc3nc(CCCO)nn32)c1,71 80 90 94 95 154 191 199 222 249 280 322 378 473 486 527 573 650 695 699 718 781 782 807 816 841 843 875 883 935 1019 1027 1057 1060 1077 1079 1114 1115 1130 1152 1215 1243 1380 1410 1427 1464 1536 1587 1608 1651 1670 1722 1734 1750 1816 1855 1873 1911 1917 1928 1956 1970 1972 1978,CC1=C(C(N2C(=NC(=N2)CCCO)N1)C3=C(C=CC(=C3)OC)OC)C(=O)NC4=CC=C(C=C4)F,71 80 90 94 95 154 191 199 222 249 280 322 378 473 486 527 573 650 695 699 718 781 782 807 816 841 843 875 883 935 1019 1027 1057 1060 1077 1079 1114 1115 1130 1152 1215 1243 1380 1410 1427 1464 1536 1587 1608 1651 1670 1722 1734 1750 1816 1855 1873 1911 1917 1928 1956 1970 1972 1978,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
25,CCCCCCCCOC(=O)c1c(cccc1)C(=O)OCCCC,13 80 145 147 294 591 650 695 718 794 807 823 1057 1088 1143 1199 1249 1380 1444 1447 1592 1673 1734 1750 1873 1911 1917 1991,CCCCCCCCCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,13 80 145 147 294 591 650 695 718 794 807 823 1057 1088 1143 1199 1249 1380 1444 1447 1592 1673 1734 1750 1873 1911 1917 1991,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.21428571428571,73.21428571428571,76.74418604651163,76.74418604651163,76.74418604651163,76.74418604651163,70.58823529411765,70.58823529411765,70.58823529411765,70.58823529411765,69.38775510204081,69.38775510204081,70.58823529411765,70.58823529411765,69.38775510204081,69.38775510204081,70.58823529411765,70.58823529411765,100.0,100.0,100.0,100.0
26,O=C(OC1=CC=C(Cl)C=C1)C=2C=CC=CC2,145 212 216 322 389 561 606 650 695 718 807 816 866 1070 1088 1199 1380 1385 1446 1683 1729 1750 1873 1917 1985,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)OC(=O)C3=CC=C(C=C3)Cl,145 212 216 322 389 561 606 650 695 718 807 816 866 1070 1088 1199 1380 1385 1446 1683 1697 1729 1750 1873 1917 1985,86.36363636363636,86.36363636363636,84.0909090909091,84.0909090909091,100.0,100.0,100.0,100.0,53.551912568306015,53.551912568306015,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,64.0,64.0,64.0,64.0,63.888888888888886,63.888888888888886,64.0,64.0,63.888888888888886,63.888888888888886,64.0,64.0,100.0,100.0,96.15384615384616,96.15384615384616
27,COc1cccc(NC(=O)Cn2nc3c4c5c(sc4ncn3c2=O)CCCC5)c1,41 42 80 124 158 162 184 191 220 280 310 314 322 361 378 427 511 562 565 650 675 695 703 771 781 807 841 861 875 901 922 926 932 935 997 1028 1039 1057 1088 1146 1152 1284 1312 1336 1380 1391 1410 1438 1452 1536 1617 1696 1738 1750 1816 1817 1873 1917 1956 1969 1972 1981 1984,COC1=CC=CC(=C1)NC(=O)CN2C(=O)N3C=NC4=C(C3=N2)C5=C(S4)CCCC5,41 42 80 124 158 162 184 191 220 280 310 314 322 361 378 427 511 562 565 650 675 695 703 771 781 807 841 861 875 901 922 926 932 935 997 1028 1039 1057 1088 1146 1152 1284 1312 1336 1380 1391 1410 1438 1452 1536 1617 1696 1738 1750 1816 1817 1873 1917 1956 1969 1972 1981 1984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
28,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(C(=O)OC)cc21,8 74 80 142 145 155 156 160 197 251 294 314 352 361 468 469 486 507 527 586 620 650 667 692 694 695 807 841 875 881 892 906 926 932 1004 1028 1057 1060 1061 1114 1152 1277 1286 1380 1385 1391 1456 1476 1488 1490 1594 1610 1657 1697 1715 1722 1738 1745 1750 1873 1917 1951 1973 1981 1982,CCN(CC)CCNC(=O)C1=C(NC\2=C1CCC/C2=C/3\C4=C(C=CC(=C4)C(=O)OC)NC3=O)C,8 74 80 142 145 155 156 160 197 251 294 314 352 361 468 469 486 507 527 586 620 650 667 692 694 695 807 841 875 881 892 906 926 932 1004 1028 1057 1060 1061 1114 1152 1277 1286 1380 1385 1391 1456 1476 1488 1490 1594 1610 1657 1697 1715 1722 1738 1745 1750 1873 1917 1951 1973 1981 1982,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
