id,SMILES_input
58,CCOC1=CC=CC(=C1O)[C@H]2CS[C@@H](N2)C(=O)O
59,CCCCC(C1=CC=CC(=N1)C2=CC=C(C=C2)C(F)(F)F)N(C)C
60,CCN(CC)CCCNC(=O)C(C(=O)C1=CC(=CC=C1)[N+](=O)[O-])N2C=C(C=CC2=O)Cl
61,C(CC(=O)O)[C@@H](C(=O)O)N(C(=O)N)F
62,CC1=C(C(=O)N2C(=N1)C3=CC=CC=C3N2)CC(=O)OC
63,CC[C@@H](C1=CC2=C(CCCC2)C=C1)NS(=O)(=O)C3=CC(=C(C=C3)OC)C(C)C
64,C[C@H](C#CC1=CC(=CC=C1)C(=O)O)O
65,C(CCCCSSSS)CCCS
66,CCC(C=CC1=CC=C(C=C1)C(C)C)OC(=O)C
67,C1=CN=CC(=C1C(C(C(=O)O)N)O)F
68,CC1=CC(=CS1)C2=C(C=CC=N2)NC(=O)CC3=CSC=C3
69,CCOC1=C(C=C(C=C1)C(=O)NCC2=CC=C(C=C2)CN3CCCCC3)[N+](=O)[O-]
70,C[C@H](C(=O)NC1=CC=CC=C1C(F)(F)F)OC2=NN(C(=O)C=C2)C3=CC=C(C=C3)F
71,CC(C)N(CCNC(=NC)NCC1=C(N=CC=C1)N2CCOCC2)C(C)C
72,CCCCCC(CC1=C(C=CC=N1)C)O
73,C1CN(CCC1NC(=O)COC2=CC=C(C=C2)Cl)C(=O)OC3=CC=CC=C3
74,CC1=C(C=CC(=C1)OS(=O)(=O)C2=CC=C(C=C2)Br)Cl
75,CC1CC/C=C\CCC1COC(=O)NSNCCOCCOC(=O)OC2=CC=C(C=C2)N=O
76,CN(CC1=CC=CC=C1Cl)C(=O)CN2CCCCC2=O
77,CCC1=CC(=C(C=C1)OC2CC3=CC=CC=C3C2O)OC
78,CC(C)NCCCCCCN1CCC(SCC1)(C)C
79,C1=CC2=C(C(=O)C=CC2=O)C(=C1)I
80,CC(C)C(=O)N1CCSC12CCN(CC2)S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F
81,CCCC(CC)CCC(C)[Si](C)(C)C
82,CC(C1=CC(=CC=C1)Cl)N(C)C2=NC(=NC(=N2)NN)OC
83,CC1(CC1C2(C3C2CCC3)O)C
84,[C-]#[N+]C1=CC2=C(C=C1)N=C(C2)Cl
85,CCCSC1=NN(C(=C1)N)C2=CC(=CC=C2)Cl
86,CCC(C)[C@@H](C1=C(C=C(C=C1OC)C(F)(F)F)C(F)(F)F)N
87,CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC(=C(C=C2)Cl)Cl)C(=O)CN(C3=CC(=C(C=C3)F)F)S(=O)(=O)C
88,CC1=CC(=C(C=C1)OC)NC(=O)CC[NH+]2CC[NH+](CC2)C/C=C/C3=CC=CC=C3
89,CC[C@@]1(C(=O)N(C(=O)N1)NC(=O)CSC2=NN=C(N2CC3=CC=CC=C3)C4=CC=CO4)C
90,CCNC(CCC1CC1)C(C(C)(C)C)OCC
91,CC(/C(=N/O)/N)NC1CN(C1)C
92,CC(C)(C)N1CCN(CC1)CC(C2=CSC3=C2C=C(C=C3)Cl)C4(CCCCC4)O
93,C1=CN(C=N1)CCCNC2=NN=C(O2)CCCl
94,[B](C)C1=CC(=C(C=N1)Br)I
95,C[C@](CO)(C#N)N(C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C
96,C1CCN(CCCOCC(C1)C(=O)O)C2=NC=C(C=C2)CCC3=NC4=C(N3)C=C(C=C4)Cl
97,CNC(=O)C1=NN(C=C1NC(=O)NC2=CC=CC(=C2)C(F)(F)F)C
98,COC(=O)C1=CC(=CN(C1=O)CC2=CC=CC=C2Cl)[N+](=O)[O-]
99,CC1=CC=C(S1)C(CC2=C(C=CC=C2Cl)F)Cl
100,CC(C)OC1=CC=C(C=C1)[C@H]2CC(=O)OC3=C2C4=C(C(=C3)O)C(=O)C(=CO4)C5=CC=C(C=C5)O
101,CC1=C(C=CC=C1Br)C(=O)C2=CC(=CC=C2)OC(F)(F)F
102,CCOC1=CC=CC=C1N(CC(=O)NCCC2=CC=CC=C2)C(=O)CCC(=O)NC3=CC=CC=N3
103,CCCC/C=C\CCCCl
104,CCOC(=O)N[C@@]12CC[C@H]([C@@H]([C@@H]1CNC2=O)C3=CC=C(C=C3)Cl)C4=C(C=C(C=C4)C)Cl
105,CC1=C(C=CC(=C1)F)C(C(=O)CCC2=CC3=C(C=C2)C(=O)N(C3)C4CCC(=O)NC4=O)(F)F
106,CC1=NC(=C(C=C1)C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)I)C
107,CCC1=C(SC(=N1)N(C)CCC(F)(F)F)CNC
108,CCC(CC)CNC(=O)C1=CN=C(C=C1)N2C=NC=N2
109,C1=CC=C(C=C1)C(CC2=CN=CC=C2)C(=O)NC3=CC=CC4=C3N=CC=C4
110,C1=CC(=CC=C1C2=C3C(=CC(=C2)OC(=O)COC4=CC=C(C=C4)Cl)SC(=O)O3)Br
111,CC1=C(C(=NN1C)C)NC(=O)[C@H](C)OC(=O)CCCC2=NC3=CC=CC=C3S2
112,COC1=CC(=C(C=C1)OC)NC(=O)[C@@H]2CCCN(C2)C3=NC4=C(N=CC=C4)N(C3=O)CC5=CC=CC=C5
113,CCC[C@H](C(=O)O)NC(=O)N(C)CC1CCCN1C
114,CCCNC1=NC(=NC(=N1)N(C)C)NC(C)CS(=O)C
115,C1CNCCC1NC2=NC=C(C=N2)C(F)(F)F
116,CC1CN(CCN1C)C(C#N)C2=CC=CO2
117,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)N4CC5CC4CN5CC6CCNCC6
118,CC(C)CNC(=O)CC(C1=CC(=C(C=C1)OC)OCC2=CC=CC=C2)C3=CN(C4=CC=CC=C43)C
119,CCC(C)(CO)NC(=O)OCC(F)(F)F
120,B(C)(N1CC(C1)CNC(=O)C2=C3C=CC(=CC3=CN=C2N)C4=C(C=CC=C4Cl)C)O
121,CC1=CC2=C(C=C1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)OC)NC5=CN=CC=NC5=O
122,CC(CN1C=CC=N1)NC(=O)C2CCCCC2C(=O)O
123,C1C2CC3CC1CC(C2)(C3)NC(=O)CN4C=NC(=N4)C#N
124,CN1C(=NC2=C1C(=O)N(C(=O)N2C)CC3CCC3)C#CC4=CC(=CC=C4)Cl
125,CC1=C(C(=NC2=NC(=NN12)SC)C)CCC(=O)NC3=CC=C(C=C3)C(=O)OC(C)C
126,CC1=C(C=CC=C1C(=O)OC)C(C(C(=O)OC)O)O
127,C[N+](C)(CCCN)CCC[N+](C)(C)CCCN
128,C1CC(=O)NC2=C1C=C(C=C2)CCNC(=O)CC3=CC=CC=C3
129,CN(CC1=C(C(=CC=C1)Cl)Cl)C(=O)C2=CC=CC=C2I
130,CC1CN(CC(O1)C)S(=O)(=O)N2CCN(CC2)C(=O)[C@@H]3CCCN3C(=O)C4=CC=CS4
131,CC1=C(N(N=C1C)CCC2CCCNC2)C
132,CC1=NN(C=C1C(=O)N2CC3CCC(C3C2)N)CC(F)(F)F
133,CCOC(=O)[C@H](C)NC(CC1=CC=C(C=C1)C2=CC(=CC=C2)Cl)C(=O)OCC3=CC=CC=C3
134,C1CC(C(C1)CO)CNS(=O)(=O)C2=CC=NN2
135,CC(C1=CC=CC=C1)N2C(=O)C3=C(C=CC(=C3)Br)N=C2SCC(=O)NCCC#N
136,C1C[C@@H](C2=C(C1)C=CC=N2)N(C/C=C/CO)C[C@H]3CC4=C(CN3)C=CC=C4N5CCOCC5
137,CC1=CC(=C(C=N1)C(=O)NC2=NC3=C(S2)CC(CC3)NC4=CC=CC=C4)C5=CC=CC=C5OC
138,CCCNCC1=C(C=CC(=C1)F)SC2=CC(=CC=C2)Br
139,CCO[SiH](OCC)O[SiH2]O[SiH3]
140,CN(CC(=O)NN=CC1=CC=C(C=C1)Cl)S(=O)(=O)C2=CC(=C(C=C2)OC)Cl
141,CPN1C2=C(C=C(C=N2)Cl)C3CCOCC3OC1=O
142,CC1=CC2=C(N1CCC3=NN=CN3C)CCCC2O
143,CC1=NN(C(=C1C(=N)N)SC2=CC3=C(C=C2)OCCO3)C
144,C1CSCCN1CCNC2=C(C=C(C=C2)C(F)(F)F)N
145,COC(=O)NCC(=O)N1CCCC1C2=NC3=C(C=CC(=C3)C4=CC5=C(C=C4)C=C(C=C5)C6=CN=CN6)C(=O)N2
146,C1C[C@H](NC1)C2=NC=C(N2)C3=CC=NC=C3
147,C[C@@H](C(=O)NCCC1=CC=CC=C1)OC(=O)[C@H]2COC3=CC=CC=C3O2
148,CC1=CC(=C(C=C1NC(=O)C[NH+](C)[C@@H](C)C2=NC3=CC=CC=C3S2)OC)[N+](=O)[O-]
149,CC(C)(C)C(=O)N1CCC(CC1)C2=NC(=NC=C2C3=NC=CN=C3)N4CCOCC4
150,C1=CC=C(C=C1)CC[C@@H](C(=O)N[C@@H](CCCN)C(=O)NC2=CC3=CC=CC=C3C=C2)N
151,COC1=CC=CC2=C1NC=C(C2=O)C(=O)NC3=NC4=C(S3)C=C(C=C4)Cl
152,CCS(=O)(=O)N1CC(C2=C(C1)C=NN2C)COCC3CC3
153,C1CCS(=O)(=O)C(C1)CNCC(F)F
154,C1CC1NC2=NC3=C(C=CC=N3)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl
155,CCNC1=NC=C(N=C1)C(=O)N(C)CC
156,CNC(CN(CC1CC1)C2CC2)(CO)C3CC3
157,C1=CC(=C(C=C1C=CC2=CC(=C(C=C2)[N+](=O)[O-])OC(=O)O)CO)[N+](=O)[O-]
158,C1CCC2C(C1)CCN(C2C(=O)CN)SC3=CC=C(C=C3)OC4=CC=C(C=C4)CC(F)(F)F
159,CCCC(COC)NC(=O)N1C[C@@H](C[C@@H]1C(=O)O)O
160,COC1=C(C=C(C=C1)N(CC(=O)NC2=CC(=CC=C2)Cl)S(=O)(=O)C)Cl
161,CC(=O)NCC1=C(C=CC(=C1)N=C(C2=C(C=CNC2=O)N[C@H]3CCCC[C@@H]3C#N)N)S(=O)(=O)N(C)C
162,CCOC(=O)C1=C(N(C2=C1C=C(C=C2)OC(C)(C)C(=O)O)C)C
163,CN(CC1=CC=C(C=C1)SC)C(=O)C2=CC(=C(C=C2)N)F
164,CC1(C(C1(C)C)CN2C3CCCC2CC(=O)C3)C
165,CCCCC(C)C[C@H](CC)C[C@]1(C[C@@H]([C@H](OO1)CC(=O)OC)CC)C
166,CCC1CCCC(C1)(C2=C(C=CC(=C2)C)F)O
167,CC(C1=CC(=CC=C1)[N+](=O)[O-])OC(=O)C2=CC=C(C=C2)N3C=NC=N3
168,C1CC(OC1)CNC(=O)C2=CC(=CC(=C2)C3=CC=CC=C3)F
169,CCNC(=NCC(=O)N(CC)CC1=CC=CC=C1)NCC(C2=CC=CO2)N3CCCC3
170,CC1(C2=CC=CC=C2C3=C1C=C(C=C3)C4=CC(=CC=C4)C5=NC6=C(C=CC7=C6N=C(C=C7)C8=CC=CC=C8)C=C5)C
171,C[C@H]1CCC2=C(C1)SC(=C2C#N)NC(=O)COC(=O)CC3=CC(=CC=C3)OC
172,CC(C)C(C)N1C2CCCCC2OCC3=CC=CC=C31
173,CN(CC(=O)O)C(=S)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C3=CC=CC=C3
174,C/C=C/1\C(=C/C)\S/C(=C/C=C)/C1=CC=C
175,CCCN1C2=NC3=CC=CC=C3N=C2SC1=NC4=CC=CC=C4
176,CCCNC(=O)CNC1=CC=C(C=C1)S(=O)(=O)C(F)F
177,CN1C=C(C=N1)C2=NC3=NC=CC(=C3N2)C4=C(C=C(C=C4)CN5CCOC6=C(C5=O)C(=CC(=C6)C7CC7)F)CO
178,CC1=CC(=NN1)C2=NNC(=S)N2N=CC3=CC=CS3
179,CC(C)CNC(CF)C(=O)O
180,C1COCCC1OC2=CC=C(C=C2)C3(CC3)O
181,CCNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2)C(=O)CN(C3=CC(=C(C=C3)C)Cl)S(=O)(=O)C
182,CC(C)(C)C(=O)N/C(=C/C1=CC=CC=C1)/C(=O)NC2=C(C=CC(=C2)Cl)Cl
183,CC(C)C(=O)NC1=CC=C(C=C1)CNC(=O)CC2=C(C=CC(=C2)C(=O)C)OC
184,C1=CC=C2C(=C1)N=C(O2)C3=NC(=NC(=N3)C4=C(C5=NC(=C(C#N)C#N)N=C5C=C4)C#N)Cl
185,CC1=CSC(=N1)[C@@]2([C@H]3[C@@H]2CN(CC3)C4=NC5=NNC(=C5N=C4)C6=C(C(=CC=C6)Cl)Cl)CN
186,CC1=CC=C(O1)[C@@H](C2=CC=C(C=C2)C(C)C)O
187,[2H]C([2H])([2H])C1=CC(=C(C2=C1C3=C(C=CC=N3)C=C2)N4C=CN([C@@H]4C)C)C
188,CC1=NC=CC(=N1)C2=NC(=CC(=N2)NC)C(C)(C)C
189,CC(C)(C1=NC2=C(S1)CCCC2CN)OC
190,C1COCCC1(C(=O)N2CCN(CC2)CC3=CC=C(C=C3)Cl)N
191,C1CN(CC1C2=C(C=CC=N2)C(=O)N)CC3=CN=CC=C3
192,C#CCCCCC(=O)N1C[C@H]2CNC[C@H]2C1
193,CC1=NS(=O)(=O)N(C=C1C(=O)OCCC(C)C)C
194,COC1=CC=CC(=C1)/C(=C\2/[C@@H](N(C(=O)C2=O)C3=CC=CC=N3)C4=CC=CC=C4F)/O
195,COC1=CC(=C(C=C1)N2C[C@H](CC2=O)C(=O)NC3=CC=C(C=C3)Br)OC
196,CN(CC1=CC=CC=C1)C2CC3=C(C2O)C=C(C=C3)OC
197,C=CCC1(CCCN(C1)C(=O)C2(CCCCC2)N3CCOCC3)CO
198,C1=COC(=C1)C2=NOC(=N2)CN=[N+]=[N-]
199,CN1C(=CC=N1)C(=O)NC2=NC(=C(C=C2)C3=CC=C(C=C3)OC(F)(F)F)N
200,CC1=C(C(=CC=C1)C2=CC(=NC(=N2)N)NCC(C3=CC=C(C=C3)OC)N4CCCC4)C
201,CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)N4CCSCC4)C(=O)O)N(C1=O)C
202,CC1=C(NC(=C1S(=O)(=O)N2CCOC(C2)CO)C)C(=O)O
203,C1=CC=C2C(=C1)C=CC=C2NC(=O)NC3=CC(=CC=C3)N4C(=S)N=NN4
204,C1CN(CCC1(F)F)CC2=CC(=C(C=C2)F)I
205,CCOC(=O)C1=CSC(=N1)C2=NC(=CC=C2)Cl
206,CC(CC(=C)C1=CC=C(C=C1)C(=O)N2CCC(CC2)CC3=CC=CC=C3)(C=O)OC
207,CC1=C(C(=CC=C1)OS(=O)(=O)C)OS(=O)(=O)C
208,CC1=C(C(=CC=C1)O)C2=NC(=NC(=N2)C3=CC=CC=C3O)/C(=C(/C=C\C(C)C#N)\C#N)/C=C
209,CC1=CC=C(C=C1)SCC2=CC=C(C=C2)S(=O)(=O)C(F)F
210,C1=CC(=CC(=C1)OCC(C2=CC=NC=C2)C(=O)O)O
211,CC1=C(C=NNC1=O)N2CCC(C2)NC(=O)O
212,CC/C(=N/NC(=O)C1=CC=CC=C1O)/C2=CC=C(C=C2)O
213,C1CCN([C@@H](C1)CO)CCNC(=O)C2=CN=C(N=C2)C3=CC=CC=N3
214,CCC(=O)N1CCC(C(C1)C)NCC2=C(N(C(=C2)C#N)C)C
215,CC(C)CC1=CC=C(C=C1)N2CCC3=C(C2(C)C4=CC=C(C=C4)C=CC(=O)O)C=CC(=C3)O
216,COC(=O)/C=C/1\N(C(=O)CS1)CCCOC(=O)C2=C(C=CS2)S(=O)(=O)N3CCCC3
217,COC1=C(C=C(C=C1)F)C(CC2=CC=CS2)CN
218,CCCOC1=C(C=C(C=C1)C(=O)NC[C@@H](C2=CSC=C2)N(C)C)OCC
219,C1=CC(=CC=C1NC(=O)COC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br
220,CC1=C(C=CC(=C1)OC)S(=O)(=O)NC(C)(C)CO
221,CCCC(=O)N(CC)[C@@H](CC(=O)N)C(=O)O
222,C1=CC=C(C=C1)C2=NC(=CO2)CC(=O)NC3=CC=C(C=C3)OC(F)F
223,C1CCC(C1)(CNC(=O)C2=CC(=CC(=C2)F)[N+](=O)[O-])CO
224,COC1=CC=C(C=C1)C2=NN([C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=CC=C4)C5=CC=CC=C5
225,C1=CC=C(C(=C1)CC(C(=O)N)NC(=O)C2=CC3=C(C=C2)N=C(N3)C4=CC=NC=C4)F
226,CCCNCC(COCC1CC1)C2=CC(=CC=C2)F
227,C[C@H]([C@@H](C(=O)N[C@@H](C)C(=O)O)NC(=O)C[C@@H]1CCC(=O)N1CC2=C(C(=CC=C2)F)F)OC
228,CC(C)OC1=CC=CC(=N1)C(=O)NC2=CC=C(C=C2)C(=O)NC(C)C(=O)O
229,C[C@@]1(C[C@H]1NC2=NC=NC3=C2C=C(C=C3)S(=O)(=O)C)OC
230,CCCC(C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)N)Br
231,[2H]C([2H])([2H])N1C2=C(C3=C1[N+]4=C(N3C)C5=CC=CC=C5C4)N=CC=C2
232,CC1=CC(=NO1)C(=O)N2CC3(CC2CC(C3)(C)C)C
233,CC1CC2=CC=CC=C2N1C(=O)C3=CC4=C(O3)C=CC5=CC=CC=C54
234,CC1=C(C(=NO1)C)C2=CC3=C(C(=C2)Br)N(C(=O)N3)C
235,CC(C)CCCCCCNC1CCN(CC1)CC(F)(F)F
236,CC1=CC(=C(C=C1N)F)OCCC(=O)OC
237,CCCOC1=CC(=C(C=C1C)Br)C#N
238,C1=C(N=C(C(=C1OC(F)(F)F)C(F)F)C(F)(F)F)CN
239,[B-](COC1=CC=CC=C1OC(F)(F)F)(F)(F)F
240,CC(C1=CC=CC=C1[N+](=O)[O-])NCCC2=CC=NN2C
241,CC1=CC=CC=C1CN(CCOC)C(=O)[C@@H]2CC3=C(C=C(C=C3)OC)OC2
242,COC1=CC=C(C=C1)/C=N/N2C(=NNC2=S)C3=NC=CN=C3
243,CC1=CC(=CC=C1)N2C(=CC(=N2)C(C)(C)SC)NC(=O)N
244,C[C@H](C(=O)N[C@](C)(C#N)C(C)C)OC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])Cl
245,C1CN(CCC1N2CCC3=CC=CC=C32)C4CN5C(=O)C6=CC=CCC46C5=O
246,CC1=CC=C(O1)C2=C3C(C(SC3=NC(=N2)NCCN4CCOCC4)C(=O)N)N
247,CC(C)C1=NC2=C(C(=N1)C3N(C=CS3)C)SC=C2
248,CCC(C)C1=CC=[N+](C=C1)CC2=CC(=C(C=C2)O)O
249,CC1=CC(=CC=C1)CCC2C3=C(CCCC3)CCN2
250,COC1=C(C=CC(=C1)Cl)C(CO)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24
251,CC1=CC(=CN=C1Cl)NC(=O)COC2=CC=CC(=C2)OC
252,COC1=CC(=C(C=C1)C2=NN(C(=S)O2)CN3CCC(=CC3)C4=CC=CC=C4)OC
253,COC1=CC=C(C=C1)[C@H]2CC3=C([C@H](NC4=CC=CC=C4N3)C5=CC(=C(C(=C5)OC)OC)OC)C(=O)C2
254,CC1=CC=C(C=C1)NC2=NC(=NC(=N2)NC3=CC=CC=N3)NC4=CC=CC=N4
255,CCC1=C(C(=CC=C1)CC)N2C[C@@H](CC2=O)C(=O)O
256,CC1=NN(C(=C1CN2CCC(CC2)COC3=CC=C(C=C3)OC)OC)C
257,CCOC(=O)C12C/C(=C\C)/CN1C(=O)C3=CC=CC=C3NC2=O
258,CC(C)C1=NC(=NO1)CCN(C2CCN(C2)C(=O)CC3=CC(=CC=C3)OC)C(=O)C
259,CN(CC(=O)NC1=C(C=CC(=C1)C(=O)OC)C(=O)OC)S(=O)(=O)C2=CC=C(S2)Cl
260,CCN(C1=CC=CC2=C1NC(=C2)C3=NC=C(S3)CN(CC(C)C)C4CC4)S(=O)(=O)C5=CC=CS5
261,CC(C(=O)NC1=CC=C(C=C1)C(=O)O)N2C(=O)/C(=C/C3=CC=C(C=C3)OC)/SC2=S
262,CC1=CC=C(C=C1)C(CC2=C(C=CN=C2)N)NC
263,C[C@H](C1=CN=CC=C1)C(=O)N2CCC[C@H]2C(=O)O
264,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)NCCO)NCCO
265,CCCC(=O)OC1=C(C=C(C=C1OC)CCC2=[N+](C3=CC=CC=C3S2)C)OC
266,C[C@@]1(CCS(=O)(=O)C1)NC(=O)CN(C)C2=CC3=CC=CC=C3C=C2
267,CC(C1=CC2=C(C=C1)OCCO2)NC(C)C3=CSC=N3
268,CC1=CC(=CC(=C1)NC2=NC=CC(=N2)C(F)(F)F)C3=CN(N=C3)CC4=CN=NC=C4
269,CS(=N)(=N)CCS
270,COC(=O)[C@H]1CC[C@H](C1)NC2=C(C=CC3=C2CCN3)[N+](=O)[O-]
271,CC(C)(C)OC(=O)NCC(C1CC1)NC2CCC3=C2N=CC=C3
272,CC1=CC(=C(C=C1)OC(F)F)NC(=O)C2=CC=NN2CC(=O)O
273,CC1=CC(=NO1)OCC(=O)N(CC(=O)OC)C(C)C
274,C1=CC(=C(C=C1C(F)(F)F)Cl)NC(=O)C2=CC=C(O2)C3=C(C=C(C=C3)Cl)Cl
275,C1C(C2=CC=CC=C2S1)C(=O)CC3=CC(=C(C=C3)Cl)Cl
276,CC(C)CN1C(=O)N2C[C@H]3CC[C@H](N3C(=O)C4=NC=NC=C4)CC2=N1
277,C1CC1(C2=NC=C(C=C2)Br)C(=O)O
278,C1C(=O)NC2=C(O1)C=CC(=C2)C(C3=CC=CS3)Cl
279,CC1(CCCC1NC(=O)C2=CC(=CC=C2)OCC3=CN=CC=C3)CO
280,C1C(CN(C1=O)C2=CC(=C(C=C2)Br)C(=O)O)CO
281,COCC(=O)NC1=C(C=C(C=C1)N2[C@@H]([C@H](NC2=S)C3=CC=CC=N3)C4=CC=CN4C5=CC(=CC=C5)F)Cl
282,C1CCC(C(=O)CC1)CN2CCC(C2)CO
283,C1=CC=C2C(=C1)C(=CS2)C(=O)NC3=C(C=NC=C3)F
284,CN1C(=O)C(=O)N(C1=O)CCOCCN
285,CC1=C(C=CC(=C1)OC)N\2C(=O)CS/C2=N\C(=O)NCCC3=CC(=CC=C3)C4=NN(C=N4)C5=CC=C(C=C5)OC(F)(F)F
