id,SMILES_input
24,COc1ccc(OC)c(C2C(C(=O)Nc3ccc(F)cc3)=C(C)Nc3nc(CCCO)nn32)c1
25,CCCCCCCCOC(=O)c1c(cccc1)C(=O)OCCCC
26,O=C(OC1=CC=C(Cl)C=C1)C=2C=CC=CC2
27,COc1cccc(NC(=O)Cn2nc3c4c5c(sc4ncn3c2=O)CCCC5)c1
28,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(C(=O)OC)cc21
29,C[C@H]1CN(c2cc(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3-c3ccc(F)cc3)CC4)c(Cl)cn2)CCN1
30,CN1CCN(C2=CC(=O)CCC2)CC1
31,CNC(=O)/C=C1\CCc2c(Cl)cc(F)cc21
32,CCCc1cc(C(=O)NCCOc2ccc(CCOCC)cc2C)n(C)n1
33,Cc1ccc(/C(=C\F)CN)cc1
34,FC(F)(F)c1ccccc1-c1ccc2[nH]c(/C=C/C3CCOCC3)nc2c1
35,Cc1ncn(CC(=O)NCCO)c1Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O
36,O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2nc(Cn3ccnc3)ccc2c1
37,N#Cc1ccccc1S(=O)(=O)Oc1ccccc1C(F)(F)F
38,O=C(O)CCCC=CCC1C2CCC(O2)C1CNNC(=O)Nc1ccccc1
39,O=C(NC(=S)N1CCc2c(OCCCCCOc3ccc(Cl)cc3)cccc21)c1cccc([N+](=O)[O-])c1
40,Cc1ccc(CN2CCCn3nc(CNC(=O)C4CCC4)cc3C2)s1
41,CCOP(=O)(OCC)C(C)(C)N(C)/C(F)=N/C(F)(F)F
42,O=C(NN(C(=O)c1ccccc1)c1cccs1)c1ccccc1
43,OC(COc1ccc(CNCc2cccnc2)cc1)CN1CCc2ccccc2C1
44,COC(=O)c1c(-c2ccc(C(F)(F)F)cc2)c2ccc(OC)cc2n1Cc1ccccc1
45,Cc1cc(-c2noc(CNC(=O)c3sc(C)nc3C)n2)no1
46,O=C(CCc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NC1CCSC1=O
47,COc1ccc(OCC(=O)Nc2ccc3c(c2)OCO3)cc1
48,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1
49,COc1ccc(-c2nc(CSc3nnc(C)n4c3cc3oc(C)cc34)c(C)o2)cc1OC
50,CN(C)C(=O)c1ccc(NCc2ccc(Cn3ccnc3)cc2)nc1
51,Cc1c(C(=O)Nc2cccc([N+](=O)[O-])c2)cnn1-c1ccccc1
52,N#Cc1c(-c2ccc3c(c2)OCO3)csc1N
53,O=S(=O)(NCCCCCCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1
54,N#Cc1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC(Cc3ccc(F)cc3)CC2)c1
55,FC(F)(F)C1=CC=C(OC2=CC=C(Cl)C=C2)C(N)=C1
56,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCCN(Cc2ccccc2)C1
57,COc1ccc(/C=C(\NC(=O)c2ccc(OC)cc2)C(=O)NC(CCSC)C(=O)O)cc1
58,CC(CC=O)C1CCC(=CC1)C
59,COCCN(C)Cc1ccc(-c2cc(-c3c[nH]nc3-c3cccc(C)n3)ccn2)cc1
60,O=C([O-])CCC(=O)c1cccnc1
61,CCCC(=O)N1CCC(NCc2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1
62,Cc1ccc2c(c1)nnn2C1CCN(CC(=O)c2ccc(Cl)cc2)CC1
63,COc1ccccc1N1CC(c2nc(-c3cccc(Cl)c3)no2)CC1=O
64,COc1ccc2[nH]cc(C3CCN(C)CC3)c2n1
65,CCC[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(N)=O
66,CC(C)=CCC/C(C)=C/C=C/C(=O)NCc1ccccc1
67,Cc1ccc(S(=O)(=O)NCC(C)N)cc1F
68,O=C(N[C@H]1CCN(Cc2ccc(OC3CCN(Cc4ccccc4)CC3)c(Br)c2)C1)c1ccc(Cl)c(Cl)c1
69,Cc1ccc(N(C(=O)c2cccc(Br)c2)C2(C(=O)Nc3c(C)cccc3C)CCCC2)cc1
70,c1cnc2c(Nc3ccc4c(C5CCC5)noc4c3)n[nH]c2c1
71,C[C@H]1C[C@@H](OC(=O)c2ccccc2)CC(C)(C)N1
72,CCOC(=O)c1cc(-c2ccc(OC)c(S(=O)(=O)Nc3cccc4c3OCO4)c2)on1
73,CCc1ccccc1NNc1cc(=O)[nH]c(=O)[nH]1
74,O=c1[nH]c2cc(Br)cc3c2n(c1=O)CCC3
75,O=C(OC(=O)c1ccccc1S(=O)(=O)O)c1ccccc1S(=O)(=O)O
76,O=C(NS(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccccc1
77,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(C(=O)N2CCOCC2)nn1CC(=O)O
78,O=C(c1ncc(-c2ccccn2)o1)[C@H]1CCc2cc(OCc3ccccc3)ccc2C1
79,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS(NCCC[N+](CC(O)=O)(C)C)(=O)=O
80,Cc1ccc(S(=O)(=O)OCC(c2ccccc2)(c2ccccc2)C(Oc2nc(C)cc(C)n2)C(=O)O)cc1
81,O=C(COC[C@H]1CCCCO1)NCc1ccc2c(c1)CCCC2
82,CCC(=O)OC1CC(C)CC(C)(C)C1
83,C1C(C2=C(CN1)C(=CC=C2)N)C3=CC=CC=C3
84,NC(=O)OCCc1ccccc1
85,Cc1nc(-c2ccccc2)sc1C1SCC(=O)N1c1ccc(Cl)cc1
86,CCOC(=O)C1CCN(C(=O)COc2cccc3ccccc23)CC1
87,CCc1ccc(S(=O)(=O)N2CCCC(N3CCN(c4ccc(OC)cc4)CC3)C2)cc1
88,Clc1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1
89,CCN(CC)CCNC(=O)C1c2ccccc2Oc2ccccc21
90,c1cc2c(cc1OCc1noc3c1CCCC3)OCO2
91,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(C(C)=O)c3)cc21
92,O=c1cc(-c2ccc(Br)cc2)oc2ccc([N+](=O)[O-])cc12
93,COc1cccc(/C=N/N=C2\C(=O)Nc3ccccc32)c1O
94,COc1cc(-c2c[nH]c(C(=O)c3ccc(N(C)C)cc3)n2)cc(OC)c1OC
95,COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)c1
96,CC/C(=C(/c1ccccc1)c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)c(O)c1
97,CC1=NN(c2cccc(S(=O)(=O)O)c2)C2(C1)SCC(=O)N2c1nc2ccccc2s1
98,C[C@@H](CN)C(=O)[O-]
99,CSc1ccc(C(=O)Nc2ccc(-c3nc4ccccc4s3)c(O)c2)cc1
100,O=c1ccn(-c2ccc(Cl)cc2)[nH]1
101,O=P(O)(O)C(Cn1ccnc1)P(=O)(O)O
102,CCc1cc(C(=O)N(Cc2ccc(Oc3ccccc3)cc2)C(C)=O)n(C)n1
103,N=c1nc(O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
104,CN(NC(=O)C(=O)c1cn(C)c2ccc([N+](=O)[O-])cc12)c1ccccc1
105,NS(=O)(=O)c1ccc(CNC(=S)N[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1
106,Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cn2ccnc2-c2ccccc2)c1
107,O=C(O)c1ccc(CNC(=O)c2ccccc2NC(=O)c2cccc([N+](=O)[O-])c2)cc1
108,CCCCCOC(=O)CCC(=O)C
109,Cc1nc(-c2ccc(-c3ccccc3S(=O)(=O)Nc3onc(C)c3C)cc2)oc1C
110,O=C(c1ccccc1)c1ccc(SSc2ccc(C(=O)c3ccccc3)cc2[N+](=O)[O-])c([N+](=O)[O-])c1
111,CCOc1cc2c(cc1OC(C)=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12
112,N#CC1=CC=C(OCCCCCCOC2=CC=C(C#N)C=C2)C=C1
113,CCCC1C(=O)c2nc(CCCN3N=C(c4ccccc4)CCC3=O)[nH]c2N(C)C1=O
114,CN(CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1)C1CC1
115,CCOc1cc(C(Nc2ccc3c(N)n[nH]c3c2)C(=O)NS(=O)(=O)c2ccccc2)ccc1OC(C)C
116,CCN(CC)CCOC(=O)c1ccccc1Sc1ccc(Cl)cc1
117,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1
118,c1ccc2c(-c3nc(C4CCCCC4)no3)cc(-c3ccncc3)nc2c1
119,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCCN(S(C)(=O)=O)CC3)cc2)n1
120,CCN1C(=O)N(C)C(N(O)C(=O)NC)C1(C)C
121,COC(=O)c1cc(O)c(O)c(O[C@@H]2O[C@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)c1
122,O=Cc1ccc(-c2cc(=O)cc(N3CCOCC3)o2)c2ccccc12
123,Oc1ccc2c(c1)COC2
124,Clc1cccc(CCNc2nnc(-c3ccccc3)c3ccccc23)c1
125,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1
126,O=c1c2cc3c(cc2nc2sc(Nc4ccc(F)cc4F)nn12)OCO3
127,COC(=O)C(CNC(=O)[C@H](N)CC(=O)O)Cc1ccccc1
128,CCC(NC(=O)N(C)C(C)CS(C)(=O)=O)c1cccc(Cl)c1
129,C[C@@]12C(=O)Nc3ccc(F)cc3C(=O)N1[C@H]1c3cc(Cl)ccc3OC[C@@H]1[C@@H]2c1ccccc1
130,COc1cc(/N=N/c2cc(S(=O)(=O)O)c3cccc(S(=O)(=O)O)c3c2)c(C)cc1N
131,COc1cc(CN)cc(OC)c1OC
132,CCCCCCCCCCC(=O)NC1CCOC1=O
133,c1ccc(CNc2nnc(-c3ccc4[nH]ncc4c3)o2)cc1
134,Cc1cccc(CN(Cc2ccccn2)Cc2n[nH]c3c2COCC3)c1
135,Nc1n[nH]c(N2CCC(N3CCCC[C@@H]3Cc3ccc(Cl)cc3)CC2)n1
136,O1C=2C=CC=CC2C=C(C)C13OC=4C=C(C=CC4C=C3)N5CCOCC5
137,CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(Cl)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1
138,O=C(NN1CCCCCC1)C1=NN(c2ccc(Cl)cc2Cl)C(c2ccc(Cl)cc2)C1
139,CC1CCC(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)CC1
140,Cc1ccccc1N/C(SCc1ccc(Cl)cc1)=C(/C#N)C(=O)NCc1ccco1
141,BrCCCC=CC#CCC
142,CCCC(C)NC(=O)CN(Cc1ccco1)S(=O)(=O)c1ccccc1
143,CCCCOC(=O)C(N)Cc1ccc(O)c(O)c1
144,COc1ccc(C(CNC(=O)COc2ccccc2C)N2CCOCC2)cc1
145,O=C(NCCCCN1CCCCC1)Nc1ccc(-c2ccc(F)cc2)cc1
146,FCCC1OC2(CCN(Cc3ccccc3)CC2)c2ccccc21
147,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccc(C)cc12
148,Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1
149,O=C1NC(=O)C(=Cc2c(-c3ccccc3)n(CC(=O)c3ccc(Cl)cc3)c3ccccc23)C(=O)N1
150,CC(C)COc1ccc(cc1C#N)-c1nc(C)c(s1)C(O)=O
151,c1ccc(Nc2ncnc3c2oc2ccccc23)cc1
152,CCCCCCCC/C=C(\C(=O)CCCCCCC(=O)O)c1ccccc1
153,CN(Cc1coc(-c2cccc3ccccc23)n1)C1CCN(Cc2ccccc2)C1
154,CC(C)=CCl
155,CCN(C[C@H]1N[C@@](C)(C(=O)OC)[C@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]12)S(=O)(=O)c1ccc(F)cc1
156,O=C(O)Cn1c2c(c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc31)CC(c1ccccc1)CC2
157,O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCC(=O)C1Sc1ccccc1)c1cccnc1
158,Cc1cc(C(=O)NCC2(N(C)C)CC2)ns1
159,CCCN(C(S)=Nc1ccccc1)C1CCS(=O)(=O)C1
160,CP(=O)(O)C(C(=O)N/C=C/c1ccc(F)c(F)c1)c1csc2ccc(Cl)cc12
161,CC(NC1CCCCNC1=O)c1nccn1C
162,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(C(=O)/C=C/c2cccc(Br)c2)cc1
163,O=C(CCc1c[nH]c2ccccc12)OCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1
164,COc1cc(N/N=C2/C(=O)Nc3ccccc32)ncn1
165,COc1nc(NCc2ccco2)nc(NC2CCCCC2)n1
166,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(Cl)cc(Cl)c4)cc32)N=C1N
167,Cn1nnc2cc([C@@H](CC(=O)O)c3ccc(Cl)cc3)ccc21
168,O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1
169,C#CCN(CC1CNc2nc(N)nc(O)c2N1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
170,N#Cc1cnc(NC(=O)Nc2cc3ccccc3cn2)cn1
171,Oc1cc(F)ccc1F
172,N=c1sccn1CC(=O)N(CCc1ccccc1)CCc1ccccc1
173,O=C(CSC1=NCCN1)NC12CC3CC(CC(C3)C1)C2
174,CC(C)c1cccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)c1
175,N#CC(=Cn1cc(Cc2ccc(Cl)cc2Cl)c2ccccc21)c1nn(CCO)c(N)c1C#N
176,COc1ccc(/C=C/C(=O)O)cc1COc1cccc(C)c1
177,COc1ccc(NC(=O)C2Cc3c(-c4ccc(NC(C)=O)cc4)ccnc3O2)cn1
178,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2Cl)c(Cl)c1
179,O=C(OC1CCN(CC(F)F)CC1)c1cnn2c1CCCC2
180,O=C(Cc1ccccc1Cl)NCc1ccc(-c2nc(C(=O)N3CCCCC3)cs2)cc1
181,Oc1ccc(F)c(CN2CCN(c3ncc(Cc4ccccc4)cn3)CC2)c1
182,Cc1ccc(-n2ccnc2SCC(=O)O)c(C)c1
183,COc1ccc(C(=O)Oc2c(CN3CCOCC3)cc(Cl)c3cccnc23)cc1
184,CCCN1Cc2ccccc2C(c2ccc(O)c(O)c2)C1
185,CNc1ccc(-c2cn3c(n2)sc2cc(OCCF)ccc23)cc1
186,Cc1occc1-c1nnc(SCC(=O)N(C)c2ccccc2)n1C
187,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Br)nn1-c1ncccc1Cl
188,COc1ccc2nc3cc(Cl)ccc3c(NCCN3CCN(C)CC3)c2c1
189,O=C(CN(C(=O)CCC(=O)Nc1nccs1)c1cccc(F)c1)NCCc1ccccc1
190,COc1c2c(cc3occc13)OC(C)(C)C/C2=N\NC(N)=O
191,CC(C)(C)c1ccc(/C=C/c2ccc(-c3ccc(Br)s3)s2)cc1
192,Cc1c(COC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc2c(=O)c3cccc(CC(=O)O)c3oc12
193,COc1cc2[nH]c(C)c(-c3c(C)noc3C)c(=O)c2cc1Cl
194,COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(C)cc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
195,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N)nc3)ccc12
196,OC[C@H]1OC(n2cnc3c(NCC4CCCO4)nc(NCC4CCCCC4)nc32)[C@H](O)[C@@H]1O
197,O=C(C[n+]1ccn(C(c2ccccc2)c2cc3ccccc3oc2=O)c1)c1ccc(-c2ccccc2)cc1
198,CCc1c(Sc2cc(C)cc(C)c2)cc(O)nc1C
199,OCCSCC(O)COCC(COCC(O)CSCCO)OCC(O)CSCCO
200,COCCCNC(=O)C1C2C=CC3(CN(Cc4ccc(C)cc4)C(=O)C13)O2
201,Cn1cc(C(=O)c2nc(-c3cn(C)c4ccc(Cl)cc34)no2)c2ccccc21
202,O=C(CN[C@@H](CO)c1ccc(Cl)c(F)c1)N1CCCCCC1
203,CCCCCCCCCc1ccc(OCCOCCOCC(=O)O)cc1
204,COc1cc(C(=O)N2CCNC(=O)C2)cc(OC)c1C
205,CN1CCOc2ccc(Nc3nnc(-c4cccc(-c5cccnc5)c4)o3)cc2C1
206,C=CCn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21
207,O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ccc(C(=O)O)s1
208,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)c(O)c3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O
209,O=C1N(CCC2CCN(CC3COc4ccccc4O3)CC2)CCN1c1ccccc1
210,Cc1csc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)n1
211,COc1ccc(Oc2nccc(-c3ccc(F)cc3)c2C#N)cc1
212,CSc1nc(Nc2cccc(C(=O)O)c2)c2cccnc2n1
213,CC(O)C(N)C(=O)N1CCCC1C(O)=NC(C(=O)O)C(C)O
214,O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1ccccc1Cl
215,O=C(CCCc1nc(-c2ccc(Cl)cc2)no1)Nc1cccnc1
216,CO[C@@]1(C(=O)NCC2(CO)CC3(CCC3)C2)CCOC1
217,O=C(NCCn1ncccc1=O)c1ccc(OCc2nc(-c3ccco3)cs2)cc1
218,CCOC(=O)/C(=C\n1c(=O)sc2ccccc21)C(=O)c1ccccc1
219,CN1C(=O)C(O)(CC(=O)c2cccc(-n3cccc3)c2)c2ccccc21
220,CC1(C)CCC(C)(C)c2cc([S+]([O-])/C=C/c3ccc(C(=O)O)cc3)ccc21
221,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc(C)cc4)CC3)OC2=O)cc1
222,Cc1ccc(-c2n[nH]cc2/C=N/n2c(C)nn(CN3CCN(C)CC3)c2=S)cc1
223,C=CCN1C[C@H]2[C@@H](COc3ccccc3)CC[C@@H]1CN2Cc1ccc(OC)cc1OC
224,NCC(=O)Nc1cccc(F)c1
225,O=C(O)CCc1cc2ccoc2cc1OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O
226,CC1(C)CC(=O)c2sc(NC(=O)C3CC3)nc2C1
227,CCOC(=O)Cn1cnc2sc(C(N)=O)c(C)c2c1=O
228,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1
229,CCC(=O)Nc1nc(CN=C=S)c[se]1
230,COc1cc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc(OC)c1OC/C=C/CNC(C)=O
231,N#Cc1cc(NC(=S)c2ccccn2)ccc1F
232,CC12CCC3c4ccc(O)cc4CCC3C1CCC2(O)OC1OC(C(=O)O)C(O)C(O)C1O
233,CCOC(=O)CCC(NC(=O)c1ccc(OCc2ccc3nc(OC)c(OC)nc3c2)cc1)C(=O)OCC
234,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)C
235,COc1ccc2[nH]nc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)c2c1
236,NC(=O)[C@H](CCc1ccccc1)NC(=O)OCc1ccccc1
237,COc1cc(-c2n[nH]c(Cc3ccccc3)n2)ccc1-n1cnc(C)c1
238,CCCN(CC1CC1)c1ncc(-c2cccc(CNCCC3CCCN3C)c2)cn1
239,CCCCCCCC(=O)N[C@H](c1cccc(OC)c1)[C@@H](C)OP(=O)(O)O
240,CCOC(=O)C1(CC2CCCCO2)CCN(Cc2cccnc2)CC1
241,O=c1c2cc3c(cc2[nH]c(=S)n1CCN1CCOCC1)OCO3
242,CCN1/C(=C/c2ccc3ccccc3[n+]2CC)Sc2cc(NC(C)=O)ccc21
243,CC(C)(C)OC(=O)N1CCC(CC(=O)NCc2nccnc2-c2cccs2)CC1
244,Clc1ccc2c(c1)CN1CN2Cc2cc(Cl)ccc21
245,CCOC(=O)C(O)c1ccccc1
246,CC1(C)NC(=O)CC[C@@H]1NS(=O)(=O)c1ccc(OCC(F)F)cc1
247,COc1cc(/C=C/C(=O)/C=C/c2ccc(Cl)cc2Cl)ccc1OCc1cn([C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2CO)nn1
248,Fc1ccc(/C=C2\COCC3=C2NC(=S)NC3c2ccc(F)cc2)cc1
249,O=C(O)CSC(=S)N1CCOCC1
250,CSC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1
251,Cc1cccc(OC(C)C(=O)Nc2cc(Cl)ccc2-n2cncn2)c1
252,CCOC(=O)N1CCN(C(=O)c2cnc(Nc3ccccc3OC)c3ccccc23)CC1
253,C=CCOC(=O)CCCC
254,COC(=O)CCS(=O)(=O)c1ccc(Cl)cc1
255,COc1ccc(-c2nc3scc(CCNS(=O)(=O)c4ccc(F)c(C(F)(F)F)c4)n3n2)cc1OC
256,NC1NCCC(=O)N1CCc1c[nH]c2ccccc12
257,CCCCCCCCCCCCCCC1OC(=O)c2ccccc21
258,Nc1nc(O)c2c(ccc3cc(S(=O)(=O)Nc4ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc4)c(Br)cc32)n1
259,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
260,C=CCSc1sc(C(=O)OCC)c2c1C(=O)CCC2
261,CCCCCCCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
262,CCCCCCCCCCCCC1=NCC[N+]1(CCO)CC(=O)O
263,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
264,Cc1ccc(-c2ncnc(Oc3ccc(C(=N)N)cc3)c2O)cc1
265,Cc1cc(C(=O)NC2N=C(c3ccccc3)c3ccccc3NC2=O)oc1C
266,O=C(N[C@@H]1COCC[C@@H]1OCCO)c1cc(F)c(F)c(F)c1
267,CCCOc1cc(Cc2cnc(N)nc2N)cc(OCCC)c1
268,CC[C@H](C)OC(=O)c1cc2c(cn1)[nH]c1ccccc12
269,O=C1CCc2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2N1
270,CC[n+]3c4cc(OC)ccc4oc3C=C(CC)C=C2[Se]c1cc(OC)c(cc1N2CCCS([O-])(=O)=O)OC
271,Cc1nn(C)c(Cl)c1-c1c(-c2ccccc2)ncn1C[C@H]1CCCO1
272,O=C(Nc1ccccc1Cl)/C(Cl)=C(\Cl)[S+]([O-])c1ccccc1
273,O=C(CCN1C(=O)c2ccccc2C1=O)C1=NN[C@@H]2C(=O)N(c3cccc(Cl)c3)C(=O)[C@H]12
274,COc1ccccc1C(=O)c1c[nH]c2c(OC)c(OC)c(OC)cc12
275,C[C@@H](CNCc1ccccc1)N1C[C@H](CCCNC(=N)N)N(CCc2cccc(F)c2)C1=S
276,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
277,O=S(=O)(NCc1ccccc1)c1ccc2c(c1)OCCO2
278,Cc1c(C(=O)NCCS(N)(=O)=O)nnn1-c1cccc2ncccc12
279,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)C4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
280,O=C1NC(=O)C(=Cc2ccccc2OCCOc2ccc([N+](=O)[O-])cc2)C(=O)N1
281,O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C/c1ccccc1F
282,O=C1C(Br)=CC2([N+](=O)[O-])CCNC3=C(C4=NCCc5c[nH]c(c54)C3=O)C2=C1Br
283,CCOC(=O)Nc1ccc(NCc2ccc(C(F)(F)F)c(C#N)n2)c(F)c1N
284,CCN1CCCC(COC(c2ccccc2)c2ccccc2)C1
285,CC[C@]1(CO)CCCN(C(=O)c2cccc(-c3c(C)cccc3Cl)c2)C1
286,CCc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C)n(C)c(=O)n(C)c2=O)cc1)C(=O)O
287,Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4Cl)cc3)ccc12
288,O=C(NC12CC3CC(CC(C3)C1)C2)c1cnc2ccccc2c1
289,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O
290,C=C1C(=O)[C@@]23CC[C@@H]4C(C)(C)[C@@H](OC(C)=O)C[C@H](O)[C@@]4(C)[C@@H]2[C@@H](O)C[C@@H]1C3
291,COc1cnc(-c2ccccn2)nc1NCc1ccc(F)cc1F
